experiment_id,desired_scenario,description,candidate_scenario,adaptive_behavior,given_similarity,when_similarity,then_similarity,given_parametric_similarity,given_structural_similarity,given_structural_penalty,given_shared_params,given_missing_in_candidate,given_extra_in_candidate,when_parametric_similarity,when_structural_penalty,then_parametric_similarity,then_structural_penalty,final_similarity
R_H02_C02_F10,diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H02_C02_F10,H02/C02/F10,Cobot Industrial — Incremental Heavy Part Transfer,heavy_lift(),0.5896062903225806,1.0,0.9523809523809523,0.944445,0.6451612903225806,0.3548387096774194,object_lift_height_cm;finger_contacts,lateral_friction,objects_object_1_mass;joint_torque,1.0,0.0,1.0,0.04761904761904767,0.8473290809011775
R_H02_C02_F10,diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H02_C02_F10,H02/C02/F10,Lightweight Arm Lift — Height Verification Only,extend_lift_phase(),0.6341001724137931,1.0,0.5040957894736842,0.944445,0.6896551724137931,0.31034482758620685,object_lift_height_cm;finger_contacts,lateral_friction,,1.0,0.0,0.97778,0.4736842105263158,0.7127319872958258
R_H02_C02_F10,diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H02_C02_F10,H02/C02/F10,Cobot Lift Failure — Grip Pressure,increase_grip_pressure(),0.23371758620689653,1.0,0.5,0.88889,0.3448275862068966,0.6551724137931034,object_lift_height_cm,finger_contacts;lateral_friction,grip_pressure,1.0,0.0,1.0,0.5,0.5779058620689655
R_H02_C02_F10,diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H02_C02_F10,H02/C02/F10,Heavy Duty Arm — Motor Overload During Lift,reduce_lift_speed(),0,1.0,0.5,0.0,0.0,1.0,,object_lift_height_cm;finger_contacts;lateral_friction,joint_torque;motor_temperature,1.0,0.0,1.0,0.5,0.5
R_H02_C02_F10,diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H02_C02_F10,H02/C02/F10,Suction Arm Lift — Vacuum Loss,emergency_vacuum_pump(),0,1.0,0,0.0,0.0,1.0,,object_lift_height_cm;finger_contacts;lateral_friction,vacuum_level;ambient_temperature,1.0,0.0,0.0,1.0,0.3333333333333333
R_H02_C03_F01,diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H02_C03_F01,H02/C03/F01,Lift Slip — Low Friction Surface,apply_vacuum_assist(),0.5462966666666667,1.0,1.0,0.5462966666666667,1.0,0.0,object_lift_height_cm;finger_contacts;lateral_friction,,,1.0,0.0,1.0,0.0,0.8487655555555556
R_H02_C03_F01,diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H02_C03_F01,H02/C03/F01,Parallel Arm Lift — Contact Loss,reposition_and_regrip(),0.38410017241379313,1.0,1.0,0.694445,0.6896551724137931,0.31034482758620685,object_lift_height_cm;finger_contacts,lateral_friction,,1.0,0.0,1.0,0.0,0.7947000574712644
R_H02_C03_F01,diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H02_C03_F01,H02/C03/F01,Cobot Industrial — Incremental Heavy Part Transfer,heavy_lift(),0.3396062903225806,1.0,0.9523809523809523,0.694445,0.6451612903225806,0.3548387096774194,object_lift_height_cm;finger_contacts,lateral_friction,objects_object_1_mass;joint_torque,1.0,0.0,1.0,0.04761904761904767,0.7639957475678442
R_H02_C03_F01,diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H02_C03_F01,H02/C03/F01,Lightweight Arm Lift — Height Verification Only,extend_lift_phase(),0.38410017241379313,1.0,0.5040957894736842,0.694445,0.6896551724137931,0.31034482758620685,object_lift_height_cm;finger_contacts,lateral_friction,,1.0,0.0,0.97778,0.4736842105263158,0.6293986539624924
R_H02_C03_F01,diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H02_C03_F01,H02/C03/F01,Cobot Lift Failure — Grip Pressure,increase_grip_pressure(),0.23371758620689653,1.0,0.5,0.88889,0.3448275862068966,0.6551724137931034,object_lift_height_cm,finger_contacts;lateral_friction,grip_pressure,1.0,0.0,1.0,0.5,0.5779058620689655
R_H02_C03_F01,diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H02_C03_F01,H02/C03/F01,Heavy Duty Arm — Motor Overload During Lift,reduce_lift_speed(),0,1.0,0.5,0.0,0.0,1.0,,object_lift_height_cm;finger_contacts;lateral_friction,joint_torque;motor_temperature,1.0,0.0,1.0,0.5,0.5
R_H02_C03_F01,diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H02_C03_F01,H02/C03/F01,Suction Arm Lift — Vacuum Loss,emergency_vacuum_pump(),0,1.0,0,0.0,0.0,1.0,,object_lift_height_cm;finger_contacts;lateral_friction,vacuum_level;ambient_temperature,1.0,0.0,0.0,1.0,0.3333333333333333
R_H02_C03_F02,diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H02_C03_F02,H02/C03/F02,Lift Slip — Low Friction Surface,apply_vacuum_assist(),0.7129633333333333,1.0,1.0,0.7129633333333333,1.0,0.0,object_lift_height_cm;finger_contacts;lateral_friction,,,1.0,0.0,1.0,0.0,0.904321111111111
R_H02_C03_F02,diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H02_C03_F02,H02/C03/F02,Parallel Arm Lift — Contact Loss,reposition_and_regrip(),0.38410017241379313,1.0,1.0,0.694445,0.6896551724137931,0.31034482758620685,object_lift_height_cm;finger_contacts,lateral_friction,,1.0,0.0,1.0,0.0,0.7947000574712644
R_H02_C03_F02,diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H02_C03_F02,H02/C03/F02,Cobot Industrial — Incremental Heavy Part Transfer,heavy_lift(),0.3396062903225806,1.0,0.9523809523809523,0.694445,0.6451612903225806,0.3548387096774194,object_lift_height_cm;finger_contacts,lateral_friction,objects_object_1_mass;joint_torque,1.0,0.0,1.0,0.04761904761904767,0.7639957475678442
R_H02_C03_F02,diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H02_C03_F02,H02/C03/F02,Lightweight Arm Lift — Height Verification Only,extend_lift_phase(),0.38410017241379313,1.0,0.5040957894736842,0.694445,0.6896551724137931,0.31034482758620685,object_lift_height_cm;finger_contacts,lateral_friction,,1.0,0.0,0.97778,0.4736842105263158,0.6293986539624924
R_H02_C03_F02,diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H02_C03_F02,H02/C03/F02,Cobot Lift Failure — Grip Pressure,increase_grip_pressure(),0.23371758620689653,1.0,0.5,0.88889,0.3448275862068966,0.6551724137931034,object_lift_height_cm,finger_contacts;lateral_friction,grip_pressure,1.0,0.0,1.0,0.5,0.5779058620689655
R_H02_C03_F02,diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H02_C03_F02,H02/C03/F02,Heavy Duty Arm — Motor Overload During Lift,reduce_lift_speed(),0,1.0,0.5,0.0,0.0,1.0,,object_lift_height_cm;finger_contacts;lateral_friction,joint_torque;motor_temperature,1.0,0.0,1.0,0.5,0.5
R_H02_C03_F02,diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H02_C03_F02,H02/C03/F02,Suction Arm Lift — Vacuum Loss,emergency_vacuum_pump(),0,1.0,0,0.0,0.0,1.0,,object_lift_height_cm;finger_contacts;lateral_friction,vacuum_level;ambient_temperature,1.0,0.0,0.0,1.0,0.3333333333333333
R_H02_C03_F03,diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H02_C03_F03,H02/C03/F03,Lift Slip — Low Friction Surface,apply_vacuum_assist(),0.7254633333333333,1.0,1.0,0.7254633333333333,1.0,0.0,object_lift_height_cm;finger_contacts;lateral_friction,,,1.0,0.0,1.0,0.0,0.9084877777777778
R_H02_C03_F03,diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H02_C03_F03,H02/C03/F03,Parallel Arm Lift — Contact Loss,reposition_and_regrip(),0.38410017241379313,1.0,1.0,0.694445,0.6896551724137931,0.31034482758620685,object_lift_height_cm;finger_contacts,lateral_friction,,1.0,0.0,1.0,0.0,0.7947000574712644
R_H02_C03_F03,diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H02_C03_F03,H02/C03/F03,Cobot Industrial — Incremental Heavy Part Transfer,heavy_lift(),0.3396062903225806,1.0,0.9523809523809523,0.694445,0.6451612903225806,0.3548387096774194,object_lift_height_cm;finger_contacts,lateral_friction,objects_object_1_mass;joint_torque,1.0,0.0,1.0,0.04761904761904767,0.7639957475678442
R_H02_C03_F03,diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H02_C03_F03,H02/C03/F03,Lightweight Arm Lift — Height Verification Only,extend_lift_phase(),0.38410017241379313,1.0,0.5040957894736842,0.694445,0.6896551724137931,0.31034482758620685,object_lift_height_cm;finger_contacts,lateral_friction,,1.0,0.0,0.97778,0.4736842105263158,0.6293986539624924
R_H02_C03_F03,diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H02_C03_F03,H02/C03/F03,Cobot Lift Failure — Grip Pressure,increase_grip_pressure(),0.23371758620689653,1.0,0.5,0.88889,0.3448275862068966,0.6551724137931034,object_lift_height_cm,finger_contacts;lateral_friction,grip_pressure,1.0,0.0,1.0,0.5,0.5779058620689655
R_H02_C03_F03,diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H02_C03_F03,H02/C03/F03,Heavy Duty Arm — Motor Overload During Lift,reduce_lift_speed(),0,1.0,0.5,0.0,0.0,1.0,,object_lift_height_cm;finger_contacts;lateral_friction,joint_torque;motor_temperature,1.0,0.0,1.0,0.5,0.5
R_H02_C03_F03,diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H02_C03_F03,H02/C03/F03,Suction Arm Lift — Vacuum Loss,emergency_vacuum_pump(),0,1.0,0,0.0,0.0,1.0,,object_lift_height_cm;finger_contacts;lateral_friction,vacuum_level;ambient_temperature,1.0,0.0,0.0,1.0,0.3333333333333333
R_H02_C03_F04,diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H02_C03_F04,H02/C03/F04,Lift Slip — Low Friction Surface,apply_vacuum_assist(),0.7379633333333334,1.0,1.0,0.7379633333333334,1.0,0.0,object_lift_height_cm;finger_contacts;lateral_friction,,,1.0,0.0,1.0,0.0,0.9126544444444445
R_H02_C03_F04,diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H02_C03_F04,H02/C03/F04,Parallel Arm Lift — Contact Loss,reposition_and_regrip(),0.38410017241379313,1.0,1.0,0.694445,0.6896551724137931,0.31034482758620685,object_lift_height_cm;finger_contacts,lateral_friction,,1.0,0.0,1.0,0.0,0.7947000574712644
R_H02_C03_F04,diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H02_C03_F04,H02/C03/F04,Cobot Industrial — Incremental Heavy Part Transfer,heavy_lift(),0.3396062903225806,1.0,0.9523809523809523,0.694445,0.6451612903225806,0.3548387096774194,object_lift_height_cm;finger_contacts,lateral_friction,objects_object_1_mass;joint_torque,1.0,0.0,1.0,0.04761904761904767,0.7639957475678442
R_H02_C03_F04,diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H02_C03_F04,H02/C03/F04,Lightweight Arm Lift — Height Verification Only,extend_lift_phase(),0.38410017241379313,1.0,0.5040957894736842,0.694445,0.6896551724137931,0.31034482758620685,object_lift_height_cm;finger_contacts,lateral_friction,,1.0,0.0,0.97778,0.4736842105263158,0.6293986539624924
R_H02_C03_F04,diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H02_C03_F04,H02/C03/F04,Cobot Lift Failure — Grip Pressure,increase_grip_pressure(),0.23371758620689653,1.0,0.5,0.88889,0.3448275862068966,0.6551724137931034,object_lift_height_cm,finger_contacts;lateral_friction,grip_pressure,1.0,0.0,1.0,0.5,0.5779058620689655
R_H02_C03_F04,diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H02_C03_F04,H02/C03/F04,Heavy Duty Arm — Motor Overload During Lift,reduce_lift_speed(),0,1.0,0.5,0.0,0.0,1.0,,object_lift_height_cm;finger_contacts;lateral_friction,joint_torque;motor_temperature,1.0,0.0,1.0,0.5,0.5
R_H02_C03_F04,diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H02_C03_F04,H02/C03/F04,Suction Arm Lift — Vacuum Loss,emergency_vacuum_pump(),0,1.0,0,0.0,0.0,1.0,,object_lift_height_cm;finger_contacts;lateral_friction,vacuum_level;ambient_temperature,1.0,0.0,0.0,1.0,0.3333333333333333
R_H02_C03_F05,diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H02_C03_F05,H02/C03/F05,Lift Slip — Low Friction Surface,apply_vacuum_assist(),0.7962966666666667,1.0,1.0,0.7962966666666667,1.0,0.0,object_lift_height_cm;finger_contacts;lateral_friction,,,1.0,0.0,1.0,0.0,0.9320988888888889
R_H02_C03_F05,diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H02_C03_F05,H02/C03/F05,Parallel Arm Lift — Contact Loss,reposition_and_regrip(),0.38410017241379313,1.0,1.0,0.694445,0.6896551724137931,0.31034482758620685,object_lift_height_cm;finger_contacts,lateral_friction,,1.0,0.0,1.0,0.0,0.7947000574712644
R_H02_C03_F05,diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H02_C03_F05,H02/C03/F05,Cobot Industrial — Incremental Heavy Part Transfer,heavy_lift(),0.3396062903225806,1.0,0.9523809523809523,0.694445,0.6451612903225806,0.3548387096774194,object_lift_height_cm;finger_contacts,lateral_friction,objects_object_1_mass;joint_torque,1.0,0.0,1.0,0.04761904761904767,0.7639957475678442
R_H02_C03_F05,diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H02_C03_F05,H02/C03/F05,Lightweight Arm Lift — Height Verification Only,extend_lift_phase(),0.38410017241379313,1.0,0.5040957894736842,0.694445,0.6896551724137931,0.31034482758620685,object_lift_height_cm;finger_contacts,lateral_friction,,1.0,0.0,0.97778,0.4736842105263158,0.6293986539624924
R_H02_C03_F05,diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H02_C03_F05,H02/C03/F05,Cobot Lift Failure — Grip Pressure,increase_grip_pressure(),0.23371758620689653,1.0,0.5,0.88889,0.3448275862068966,0.6551724137931034,object_lift_height_cm,finger_contacts;lateral_friction,grip_pressure,1.0,0.0,1.0,0.5,0.5779058620689655
R_H02_C03_F05,diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H02_C03_F05,H02/C03/F05,Heavy Duty Arm — Motor Overload During Lift,reduce_lift_speed(),0,1.0,0.5,0.0,0.0,1.0,,object_lift_height_cm;finger_contacts;lateral_friction,joint_torque;motor_temperature,1.0,0.0,1.0,0.5,0.5
R_H02_C03_F05,diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H02_C03_F05,H02/C03/F05,Suction Arm Lift — Vacuum Loss,emergency_vacuum_pump(),0,1.0,0,0.0,0.0,1.0,,object_lift_height_cm;finger_contacts;lateral_friction,vacuum_level;ambient_temperature,1.0,0.0,0.0,1.0,0.3333333333333333
R_H02_C03_F06,diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H02_C03_F06,H02/C03/F06,Lift Slip — Low Friction Surface,apply_vacuum_assist(),0.7296299999999999,1.0,1.0,0.7296299999999999,1.0,0.0,object_lift_height_cm;finger_contacts;lateral_friction,,,1.0,0.0,1.0,0.0,0.9098766666666666
R_H02_C03_F06,diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H02_C03_F06,H02/C03/F06,Parallel Arm Lift — Contact Loss,reposition_and_regrip(),0.38410017241379313,1.0,1.0,0.694445,0.6896551724137931,0.31034482758620685,object_lift_height_cm;finger_contacts,lateral_friction,,1.0,0.0,1.0,0.0,0.7947000574712644
R_H02_C03_F06,diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H02_C03_F06,H02/C03/F06,Cobot Industrial — Incremental Heavy Part Transfer,heavy_lift(),0.3396062903225806,1.0,0.9523809523809523,0.694445,0.6451612903225806,0.3548387096774194,object_lift_height_cm;finger_contacts,lateral_friction,objects_object_1_mass;joint_torque,1.0,0.0,1.0,0.04761904761904767,0.7639957475678442
R_H02_C03_F06,diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H02_C03_F06,H02/C03/F06,Lightweight Arm Lift — Height Verification Only,extend_lift_phase(),0.38410017241379313,1.0,0.5040957894736842,0.694445,0.6896551724137931,0.31034482758620685,object_lift_height_cm;finger_contacts,lateral_friction,,1.0,0.0,0.97778,0.4736842105263158,0.6293986539624924
R_H02_C03_F06,diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H02_C03_F06,H02/C03/F06,Cobot Lift Failure — Grip Pressure,increase_grip_pressure(),0.23371758620689653,1.0,0.5,0.88889,0.3448275862068966,0.6551724137931034,object_lift_height_cm,finger_contacts;lateral_friction,grip_pressure,1.0,0.0,1.0,0.5,0.5779058620689655
R_H02_C03_F06,diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H02_C03_F06,H02/C03/F06,Heavy Duty Arm — Motor Overload During Lift,reduce_lift_speed(),0,1.0,0.5,0.0,0.0,1.0,,object_lift_height_cm;finger_contacts;lateral_friction,joint_torque;motor_temperature,1.0,0.0,1.0,0.5,0.5
R_H02_C03_F06,diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H02_C03_F06,H02/C03/F06,Suction Arm Lift — Vacuum Loss,emergency_vacuum_pump(),0,1.0,0,0.0,0.0,1.0,,object_lift_height_cm;finger_contacts;lateral_friction,vacuum_level;ambient_temperature,1.0,0.0,0.0,1.0,0.3333333333333333
R_H02_C03_F07,diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H02_C03_F07,H02/C03/F07,Lift Slip — Low Friction Surface,apply_vacuum_assist(),0.5962966666666666,1.0,1.0,0.5962966666666666,1.0,0.0,object_lift_height_cm;finger_contacts;lateral_friction,,,1.0,0.0,1.0,0.0,0.8654322222222222
R_H02_C03_F07,diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H02_C03_F07,H02/C03/F07,Parallel Arm Lift — Contact Loss,reposition_and_regrip(),0.38410017241379313,1.0,1.0,0.694445,0.6896551724137931,0.31034482758620685,object_lift_height_cm;finger_contacts,lateral_friction,,1.0,0.0,1.0,0.0,0.7947000574712644
R_H02_C03_F07,diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H02_C03_F07,H02/C03/F07,Cobot Industrial — Incremental Heavy Part Transfer,heavy_lift(),0.3396062903225806,1.0,0.9523809523809523,0.694445,0.6451612903225806,0.3548387096774194,object_lift_height_cm;finger_contacts,lateral_friction,objects_object_1_mass;joint_torque,1.0,0.0,1.0,0.04761904761904767,0.7639957475678442
R_H02_C03_F07,diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H02_C03_F07,H02/C03/F07,Lightweight Arm Lift — Height Verification Only,extend_lift_phase(),0.38410017241379313,1.0,0.5040957894736842,0.694445,0.6896551724137931,0.31034482758620685,object_lift_height_cm;finger_contacts,lateral_friction,,1.0,0.0,0.97778,0.4736842105263158,0.6293986539624924
R_H02_C03_F07,diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H02_C03_F07,H02/C03/F07,Cobot Lift Failure — Grip Pressure,increase_grip_pressure(),0.23371758620689653,1.0,0.5,0.88889,0.3448275862068966,0.6551724137931034,object_lift_height_cm,finger_contacts;lateral_friction,grip_pressure,1.0,0.0,1.0,0.5,0.5779058620689655
R_H02_C03_F07,diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H02_C03_F07,H02/C03/F07,Heavy Duty Arm — Motor Overload During Lift,reduce_lift_speed(),0,1.0,0.5,0.0,0.0,1.0,,object_lift_height_cm;finger_contacts;lateral_friction,joint_torque;motor_temperature,1.0,0.0,1.0,0.5,0.5
R_H02_C03_F07,diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H02_C03_F07,H02/C03/F07,Suction Arm Lift — Vacuum Loss,emergency_vacuum_pump(),0,1.0,0,0.0,0.0,1.0,,object_lift_height_cm;finger_contacts;lateral_friction,vacuum_level;ambient_temperature,1.0,0.0,0.0,1.0,0.3333333333333333
R_H02_C03_F08,diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H02_C03_F08,H02/C03/F08,Lift Slip — Low Friction Surface,apply_vacuum_assist(),0.47713,1.0,1.0,0.47713,1.0,0.0,object_lift_height_cm;finger_contacts;lateral_friction,,,1.0,0.0,1.0,0.0,0.8257099999999999
R_H02_C03_F08,diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H02_C03_F08,H02/C03/F08,Parallel Arm Lift — Contact Loss,reposition_and_regrip(),0.38410017241379313,1.0,1.0,0.694445,0.6896551724137931,0.31034482758620685,object_lift_height_cm;finger_contacts,lateral_friction,,1.0,0.0,1.0,0.0,0.7947000574712644
R_H02_C03_F08,diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H02_C03_F08,H02/C03/F08,Cobot Industrial — Incremental Heavy Part Transfer,heavy_lift(),0.3396062903225806,1.0,0.9523809523809523,0.694445,0.6451612903225806,0.3548387096774194,object_lift_height_cm;finger_contacts,lateral_friction,objects_object_1_mass;joint_torque,1.0,0.0,1.0,0.04761904761904767,0.7639957475678442
R_H02_C03_F08,diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H02_C03_F08,H02/C03/F08,Lightweight Arm Lift — Height Verification Only,extend_lift_phase(),0.38410017241379313,1.0,0.5040957894736842,0.694445,0.6896551724137931,0.31034482758620685,object_lift_height_cm;finger_contacts,lateral_friction,,1.0,0.0,0.97778,0.4736842105263158,0.6293986539624924
R_H02_C03_F08,diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H02_C03_F08,H02/C03/F08,Cobot Lift Failure — Grip Pressure,increase_grip_pressure(),0.23371758620689653,1.0,0.5,0.88889,0.3448275862068966,0.6551724137931034,object_lift_height_cm,finger_contacts;lateral_friction,grip_pressure,1.0,0.0,1.0,0.5,0.5779058620689655
R_H02_C03_F08,diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H02_C03_F08,H02/C03/F08,Heavy Duty Arm — Motor Overload During Lift,reduce_lift_speed(),0,1.0,0.5,0.0,0.0,1.0,,object_lift_height_cm;finger_contacts;lateral_friction,joint_torque;motor_temperature,1.0,0.0,1.0,0.5,0.5
R_H02_C03_F08,diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H02_C03_F08,H02/C03/F08,Suction Arm Lift — Vacuum Loss,emergency_vacuum_pump(),0,1.0,0,0.0,0.0,1.0,,object_lift_height_cm;finger_contacts;lateral_friction,vacuum_level;ambient_temperature,1.0,0.0,0.0,1.0,0.3333333333333333
R_H02_C03_F09,diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H02_C03_F09,H02/C03/F09,Lift Slip — Low Friction Surface,apply_vacuum_assist(),0.46296333333333334,1.0,1.0,0.46296333333333334,1.0,0.0,object_lift_height_cm;finger_contacts;lateral_friction,,,1.0,0.0,1.0,0.0,0.8209877777777779
R_H02_C03_F09,diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H02_C03_F09,H02/C03/F09,Parallel Arm Lift — Contact Loss,reposition_and_regrip(),0.38410017241379313,1.0,1.0,0.694445,0.6896551724137931,0.31034482758620685,object_lift_height_cm;finger_contacts,lateral_friction,,1.0,0.0,1.0,0.0,0.7947000574712644
R_H02_C03_F09,diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H02_C03_F09,H02/C03/F09,Cobot Industrial — Incremental Heavy Part Transfer,heavy_lift(),0.3396062903225806,1.0,0.9523809523809523,0.694445,0.6451612903225806,0.3548387096774194,object_lift_height_cm;finger_contacts,lateral_friction,objects_object_1_mass;joint_torque,1.0,0.0,1.0,0.04761904761904767,0.7639957475678442
R_H02_C03_F09,diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H02_C03_F09,H02/C03/F09,Lightweight Arm Lift — Height Verification Only,extend_lift_phase(),0.38410017241379313,1.0,0.5040957894736842,0.694445,0.6896551724137931,0.31034482758620685,object_lift_height_cm;finger_contacts,lateral_friction,,1.0,0.0,0.97778,0.4736842105263158,0.6293986539624924
R_H02_C03_F09,diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H02_C03_F09,H02/C03/F09,Cobot Lift Failure — Grip Pressure,increase_grip_pressure(),0.23371758620689653,1.0,0.5,0.88889,0.3448275862068966,0.6551724137931034,object_lift_height_cm,finger_contacts;lateral_friction,grip_pressure,1.0,0.0,1.0,0.5,0.5779058620689655
R_H02_C03_F09,diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H02_C03_F09,H02/C03/F09,Heavy Duty Arm — Motor Overload During Lift,reduce_lift_speed(),0,1.0,0.5,0.0,0.0,1.0,,object_lift_height_cm;finger_contacts;lateral_friction,joint_torque;motor_temperature,1.0,0.0,1.0,0.5,0.5
R_H02_C03_F09,diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H02_C03_F09,H02/C03/F09,Suction Arm Lift — Vacuum Loss,emergency_vacuum_pump(),0,1.0,0,0.0,0.0,1.0,,object_lift_height_cm;finger_contacts;lateral_friction,vacuum_level;ambient_temperature,1.0,0.0,0.0,1.0,0.3333333333333333
