desired_scenario,given,category,height_op,height_value,contacts_op,contacts_value,friction_op,friction_value,top1_candidate_name,top1_is_reference,is_exact_tie_at_top,margin_signed
diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H04_C03_F06,object_lift_height_cm < 11 AND finger_contacts < 3 AND lateral_friction <= 0.500,Threshold-only,<,11.0,<,3.0,<=,0.5,Lift Slip — Low Friction Surface,True,False,0.11455938697318013
diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H04_C03_F07,object_lift_height_cm < 11 AND finger_contacts < 3 AND lateral_friction <= 1.000,Threshold-only,<,11.0,<,3.0,<=,1.0,Lift Slip — Low Friction Surface,True,False,0.07011494252873574
diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H04_C03_F08,object_lift_height_cm < 11 AND finger_contacts < 3 AND lateral_friction >= 0.315,Combined,<,11.0,<,3.0,>=,0.315,Lift Slip — Low Friction Surface,True,False,0.03039272030651341
diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H04_C03_F09,object_lift_height_cm < 11 AND finger_contacts < 3 AND lateral_friction >= 0.500,Combined,<,11.0,<,3.0,>=,0.5,Lift Slip — Low Friction Surface,True,False,0.025670498084291338
diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H04_C03_F10,object_lift_height_cm < 11 AND finger_contacts < 3 AND lateral_friction >= 1.000,Combined,<,11.0,<,3.0,>=,1.0,Lift Slip — Low Friction Surface,True,False,0.025670498084291338
diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H04_C04_F01,object_lift_height_cm < 11 AND finger_contacts < 4 AND lateral_friction <= 0.100,Threshold-only,<,11.0,<,4.0,<=,0.1,Lift Slip — Low Friction Surface,True,False,0.0627077203065135
diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H04_C04_F02,object_lift_height_cm < 11 AND finger_contacts < 4 AND lateral_friction <= 0.300,Threshold-only,<,11.0,<,4.0,<=,0.3,Lift Slip — Low Friction Surface,True,False,0.11826327586206897
diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H04_C04_F03,object_lift_height_cm < 11 AND finger_contacts < 4 AND lateral_friction <= 0.315,Threshold-only,<,11.0,<,4.0,<=,0.315,Lift Slip — Low Friction Surface,True,False,0.12242994252873574
diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H04_C04_F04,object_lift_height_cm < 11 AND finger_contacts < 4 AND lateral_friction <= 0.330,Threshold-only,<,11.0,<,4.0,<=,0.33,Lift Slip — Low Friction Surface,True,False,0.12659660919540228
diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H04_C04_F05,object_lift_height_cm < 11 AND finger_contacts < 4 AND lateral_friction <= 0.400,Threshold-only,<,11.0,<,4.0,<=,0.4,Lift Slip — Low Friction Surface,True,False,0.14604105363984687
diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H04_C04_F06,object_lift_height_cm < 11 AND finger_contacts < 4 AND lateral_friction <= 0.500,Threshold-only,<,11.0,<,4.0,<=,0.5,Lift Slip — Low Friction Surface,True,False,0.12381883141762473
diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H04_C04_F07,object_lift_height_cm < 11 AND finger_contacts < 4 AND lateral_friction <= 1.000,Threshold-only,<,11.0,<,4.0,<=,1.0,Lift Slip — Low Friction Surface,True,False,0.07937438697318011
diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H04_C04_F08,object_lift_height_cm < 11 AND finger_contacts < 4 AND lateral_friction >= 0.315,Combined,<,11.0,<,4.0,>=,0.315,Lift Slip — Low Friction Surface,True,False,0.03965216475095801
diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H04_C04_F09,object_lift_height_cm < 11 AND finger_contacts < 4 AND lateral_friction >= 0.500,Combined,<,11.0,<,4.0,>=,0.5,Lift Slip — Low Friction Surface,True,False,0.034929942528735713
diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H04_C04_F10,object_lift_height_cm < 11 AND finger_contacts < 4 AND lateral_friction >= 1.000,Combined,<,11.0,<,4.0,>=,1.0,Lift Slip — Low Friction Surface,True,False,0.034929942528735713
diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H04_C05_F01,object_lift_height_cm < 11 AND finger_contacts < 5 AND lateral_friction <= 0.100,Threshold-only,<,11.0,<,5.0,<=,0.1,Lift Slip — Low Friction Surface,True,False,0.06733716475095797
diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H04_C05_F02,object_lift_height_cm < 11 AND finger_contacts < 5 AND lateral_friction <= 0.300,Threshold-only,<,11.0,<,5.0,<=,0.3,Lift Slip — Low Friction Surface,True,False,0.12289272030651344
diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H04_C05_F03,object_lift_height_cm < 11 AND finger_contacts < 5 AND lateral_friction <= 0.315,Threshold-only,<,11.0,<,5.0,<=,0.315,Lift Slip — Low Friction Surface,True,False,0.1270593869731802
diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H04_C05_F04,object_lift_height_cm < 11 AND finger_contacts < 5 AND lateral_friction <= 0.330,Threshold-only,<,11.0,<,5.0,<=,0.33,Lift Slip — Low Friction Surface,True,False,0.13122605363984674
diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H04_C05_F05,object_lift_height_cm < 11 AND finger_contacts < 5 AND lateral_friction <= 0.400,Threshold-only,<,11.0,<,5.0,<=,0.4,Lift Slip — Low Friction Surface,True,False,0.15067049808429123
diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H04_C05_F06,object_lift_height_cm < 11 AND finger_contacts < 5 AND lateral_friction <= 0.500,Threshold-only,<,11.0,<,5.0,<=,0.5,Lift Slip — Low Friction Surface,True,False,0.12844827586206897
diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H04_C05_F07,object_lift_height_cm < 11 AND finger_contacts < 5 AND lateral_friction <= 1.000,Threshold-only,<,11.0,<,5.0,<=,1.0,Lift Slip — Low Friction Surface,True,False,0.08400383141762457
diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H04_C05_F08,object_lift_height_cm < 11 AND finger_contacts < 5 AND lateral_friction >= 0.315,Combined,<,11.0,<,5.0,>=,0.315,Lift Slip — Low Friction Surface,True,False,0.04428160919540236
diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H04_C05_F09,object_lift_height_cm < 11 AND finger_contacts < 5 AND lateral_friction >= 0.500,Combined,<,11.0,<,5.0,>=,0.5,Lift Slip — Low Friction Surface,True,False,0.039559386973180066
diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H04_C05_F10,object_lift_height_cm < 11 AND finger_contacts < 5 AND lateral_friction >= 1.000,Combined,<,11.0,<,5.0,>=,1.0,Lift Slip — Low Friction Surface,True,False,0.039559386973180066
diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H04_C06_F01,object_lift_height_cm < 11 AND finger_contacts >= 1 AND lateral_friction <= 0.100,Combined,<,11.0,>=,1.0,<=,0.1,Lift Slip — Low Friction Surface,True,False,0.0812260536398468
diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H04_C06_F02,object_lift_height_cm < 11 AND finger_contacts >= 1 AND lateral_friction <= 0.300,Combined,<,11.0,>=,1.0,<=,0.3,Lift Slip — Low Friction Surface,True,False,0.1367816091954024
diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H04_C06_F03,object_lift_height_cm < 11 AND finger_contacts >= 1 AND lateral_friction <= 0.315,Combined,<,11.0,>=,1.0,<=,0.315,Lift Slip — Low Friction Surface,True,False,0.14094827586206904
diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H04_C06_F04,object_lift_height_cm < 11 AND finger_contacts >= 1 AND lateral_friction <= 0.330,Combined,<,11.0,>=,1.0,<=,0.33,Lift Slip — Low Friction Surface,True,False,0.1451149425287358
diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H04_C06_F05,object_lift_height_cm < 11 AND finger_contacts >= 1 AND lateral_friction <= 0.400,Combined,<,11.0,>=,1.0,<=,0.4,Lift Slip — Low Friction Surface,True,False,0.16455938697318018
diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H04_C06_F06,object_lift_height_cm < 11 AND finger_contacts >= 1 AND lateral_friction <= 0.500,Combined,<,11.0,>=,1.0,<=,0.5,Lift Slip — Low Friction Surface,True,False,0.14233716475095803
diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H04_C06_F07,object_lift_height_cm < 11 AND finger_contacts >= 1 AND lateral_friction <= 1.000,Combined,<,11.0,>=,1.0,<=,1.0,Lift Slip — Low Friction Surface,True,False,0.09789272030651364
diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H04_C06_F08,object_lift_height_cm < 11 AND finger_contacts >= 1 AND lateral_friction >= 0.315,Combined,<,11.0,>=,1.0,>=,0.315,Lift Slip — Low Friction Surface,True,False,0.05817049808429142
diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H04_C06_F09,object_lift_height_cm < 11 AND finger_contacts >= 1 AND lateral_friction >= 0.500,Combined,<,11.0,>=,1.0,>=,0.5,Lift Slip — Low Friction Surface,True,False,0.05344827586206902
diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H04_C06_F10,object_lift_height_cm < 11 AND finger_contacts >= 1 AND lateral_friction >= 1.000,Combined,<,11.0,>=,1.0,>=,1.0,Lift Slip — Low Friction Surface,True,False,0.05344827586206902
diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H04_C07_F01,object_lift_height_cm < 11 AND finger_contacts >= 2 AND lateral_friction <= 0.100,Combined,<,11.0,>=,2.0,<=,0.1,Lift Slip — Low Friction Surface,True,False,0.0812260536398468
diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H04_C07_F02,object_lift_height_cm < 11 AND finger_contacts >= 2 AND lateral_friction <= 0.300,Combined,<,11.0,>=,2.0,<=,0.3,Lift Slip — Low Friction Surface,True,False,0.1367816091954024
diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H04_C07_F03,object_lift_height_cm < 11 AND finger_contacts >= 2 AND lateral_friction <= 0.315,Combined,<,11.0,>=,2.0,<=,0.315,Lift Slip — Low Friction Surface,True,False,0.14094827586206904
diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H04_C07_F04,object_lift_height_cm < 11 AND finger_contacts >= 2 AND lateral_friction <= 0.330,Combined,<,11.0,>=,2.0,<=,0.33,Lift Slip — Low Friction Surface,True,False,0.1451149425287358
diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H04_C07_F05,object_lift_height_cm < 11 AND finger_contacts >= 2 AND lateral_friction <= 0.400,Combined,<,11.0,>=,2.0,<=,0.4,Lift Slip — Low Friction Surface,True,False,0.16455938697318018
diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H04_C07_F06,object_lift_height_cm < 11 AND finger_contacts >= 2 AND lateral_friction <= 0.500,Combined,<,11.0,>=,2.0,<=,0.5,Lift Slip — Low Friction Surface,True,False,0.14233716475095803
diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H04_C07_F07,object_lift_height_cm < 11 AND finger_contacts >= 2 AND lateral_friction <= 1.000,Combined,<,11.0,>=,2.0,<=,1.0,Lift Slip — Low Friction Surface,True,False,0.09789272030651364
diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H04_C07_F08,object_lift_height_cm < 11 AND finger_contacts >= 2 AND lateral_friction >= 0.315,Combined,<,11.0,>=,2.0,>=,0.315,Lift Slip — Low Friction Surface,True,False,0.05817049808429142
diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H04_C07_F09,object_lift_height_cm < 11 AND finger_contacts >= 2 AND lateral_friction >= 0.500,Combined,<,11.0,>=,2.0,>=,0.5,Lift Slip — Low Friction Surface,True,False,0.05344827586206902
diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H04_C07_F10,object_lift_height_cm < 11 AND finger_contacts >= 2 AND lateral_friction >= 1.000,Combined,<,11.0,>=,2.0,>=,1.0,Lift Slip — Low Friction Surface,True,False,0.05344827586206902
diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H04_C08_F01,object_lift_height_cm < 11 AND finger_contacts >= 3 AND lateral_friction <= 0.100,Combined,<,11.0,>=,3.0,<=,0.1,Lift Slip — Low Friction Surface,True,False,0.0812260536398468
diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H04_C08_F02,object_lift_height_cm < 11 AND finger_contacts >= 3 AND lateral_friction <= 0.300,Combined,<,11.0,>=,3.0,<=,0.3,Lift Slip — Low Friction Surface,True,False,0.1367816091954024
diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H04_C08_F03,object_lift_height_cm < 11 AND finger_contacts >= 3 AND lateral_friction <= 0.315,Combined,<,11.0,>=,3.0,<=,0.315,Lift Slip — Low Friction Surface,True,False,0.14094827586206904
diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H04_C08_F04,object_lift_height_cm < 11 AND finger_contacts >= 3 AND lateral_friction <= 0.330,Combined,<,11.0,>=,3.0,<=,0.33,Lift Slip — Low Friction Surface,True,False,0.1451149425287358
diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H04_C08_F05,object_lift_height_cm < 11 AND finger_contacts >= 3 AND lateral_friction <= 0.400,Combined,<,11.0,>=,3.0,<=,0.4,Lift Slip — Low Friction Surface,True,False,0.16455938697318018
diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H04_C08_F06,object_lift_height_cm < 11 AND finger_contacts >= 3 AND lateral_friction <= 0.500,Combined,<,11.0,>=,3.0,<=,0.5,Lift Slip — Low Friction Surface,True,False,0.14233716475095803
diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H04_C08_F07,object_lift_height_cm < 11 AND finger_contacts >= 3 AND lateral_friction <= 1.000,Combined,<,11.0,>=,3.0,<=,1.0,Lift Slip — Low Friction Surface,True,False,0.09789272030651364
diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H04_C08_F08,object_lift_height_cm < 11 AND finger_contacts >= 3 AND lateral_friction >= 0.315,Combined,<,11.0,>=,3.0,>=,0.315,Lift Slip — Low Friction Surface,True,False,0.05817049808429142
diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H04_C08_F09,object_lift_height_cm < 11 AND finger_contacts >= 3 AND lateral_friction >= 0.500,Combined,<,11.0,>=,3.0,>=,0.5,Lift Slip — Low Friction Surface,True,False,0.05344827586206902
diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H04_C08_F10,object_lift_height_cm < 11 AND finger_contacts >= 3 AND lateral_friction >= 1.000,Combined,<,11.0,>=,3.0,>=,1.0,Lift Slip — Low Friction Surface,True,False,0.05344827586206902
diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H04_C09_F01,object_lift_height_cm < 11 AND finger_contacts >= 4 AND lateral_friction <= 0.100,Combined,<,11.0,>=,4.0,<=,0.1,Lift Slip — Low Friction Surface,True,False,0.0812260536398468
diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H04_C09_F02,object_lift_height_cm < 11 AND finger_contacts >= 4 AND lateral_friction <= 0.300,Combined,<,11.0,>=,4.0,<=,0.3,Lift Slip — Low Friction Surface,True,False,0.1367816091954024
diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H04_C09_F03,object_lift_height_cm < 11 AND finger_contacts >= 4 AND lateral_friction <= 0.315,Combined,<,11.0,>=,4.0,<=,0.315,Lift Slip — Low Friction Surface,True,False,0.14094827586206904
diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H04_C09_F04,object_lift_height_cm < 11 AND finger_contacts >= 4 AND lateral_friction <= 0.330,Combined,<,11.0,>=,4.0,<=,0.33,Lift Slip — Low Friction Surface,True,False,0.1451149425287358
diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H04_C09_F05,object_lift_height_cm < 11 AND finger_contacts >= 4 AND lateral_friction <= 0.400,Combined,<,11.0,>=,4.0,<=,0.4,Lift Slip — Low Friction Surface,True,False,0.16455938697318018
diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H04_C09_F06,object_lift_height_cm < 11 AND finger_contacts >= 4 AND lateral_friction <= 0.500,Combined,<,11.0,>=,4.0,<=,0.5,Lift Slip — Low Friction Surface,True,False,0.14233716475095803
diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H04_C09_F07,object_lift_height_cm < 11 AND finger_contacts >= 4 AND lateral_friction <= 1.000,Combined,<,11.0,>=,4.0,<=,1.0,Lift Slip — Low Friction Surface,True,False,0.09789272030651364
diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H04_C09_F08,object_lift_height_cm < 11 AND finger_contacts >= 4 AND lateral_friction >= 0.315,Combined,<,11.0,>=,4.0,>=,0.315,Lift Slip — Low Friction Surface,True,False,0.05817049808429142
diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H04_C09_F09,object_lift_height_cm < 11 AND finger_contacts >= 4 AND lateral_friction >= 0.500,Combined,<,11.0,>=,4.0,>=,0.5,Lift Slip — Low Friction Surface,True,False,0.05344827586206902
diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H04_C09_F10,object_lift_height_cm < 11 AND finger_contacts >= 4 AND lateral_friction >= 1.000,Combined,<,11.0,>=,4.0,>=,1.0,Lift Slip — Low Friction Surface,True,False,0.05344827586206902
diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H04_C10_F01,object_lift_height_cm < 11 AND finger_contacts >= 5 AND lateral_friction <= 0.100,Combined,<,11.0,>=,5.0,<=,0.1,Lift Slip — Low Friction Surface,True,False,0.0812260536398468
diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H04_C10_F02,object_lift_height_cm < 11 AND finger_contacts >= 5 AND lateral_friction <= 0.300,Combined,<,11.0,>=,5.0,<=,0.3,Lift Slip — Low Friction Surface,True,False,0.1367816091954024
diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H04_C10_F03,object_lift_height_cm < 11 AND finger_contacts >= 5 AND lateral_friction <= 0.315,Combined,<,11.0,>=,5.0,<=,0.315,Lift Slip — Low Friction Surface,True,False,0.14094827586206904
diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H04_C10_F04,object_lift_height_cm < 11 AND finger_contacts >= 5 AND lateral_friction <= 0.330,Combined,<,11.0,>=,5.0,<=,0.33,Lift Slip — Low Friction Surface,True,False,0.1451149425287358
diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H04_C10_F05,object_lift_height_cm < 11 AND finger_contacts >= 5 AND lateral_friction <= 0.400,Combined,<,11.0,>=,5.0,<=,0.4,Lift Slip — Low Friction Surface,True,False,0.16455938697318018
diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H04_C10_F06,object_lift_height_cm < 11 AND finger_contacts >= 5 AND lateral_friction <= 0.500,Combined,<,11.0,>=,5.0,<=,0.5,Lift Slip — Low Friction Surface,True,False,0.14233716475095803
diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H04_C10_F07,object_lift_height_cm < 11 AND finger_contacts >= 5 AND lateral_friction <= 1.000,Combined,<,11.0,>=,5.0,<=,1.0,Lift Slip — Low Friction Surface,True,False,0.09789272030651364
diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H04_C10_F08,object_lift_height_cm < 11 AND finger_contacts >= 5 AND lateral_friction >= 0.315,Combined,<,11.0,>=,5.0,>=,0.315,Lift Slip — Low Friction Surface,True,False,0.05817049808429142
diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H04_C10_F09,object_lift_height_cm < 11 AND finger_contacts >= 5 AND lateral_friction >= 0.500,Combined,<,11.0,>=,5.0,>=,0.5,Lift Slip — Low Friction Surface,True,False,0.05344827586206902
diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H04_C10_F10,object_lift_height_cm < 11 AND finger_contacts >= 5 AND lateral_friction >= 1.000,Combined,<,11.0,>=,5.0,>=,1.0,Lift Slip — Low Friction Surface,True,False,0.05344827586206902
diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H05_C01_F01,object_lift_height_cm < 25 AND finger_contacts < 1 AND lateral_friction <= 0.100,Threshold-only,<,25.0,<,1.0,<=,0.1,Lift Slip — Low Friction Surface,True,False,0.06944444444444442
diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H05_C01_F02,object_lift_height_cm < 25 AND finger_contacts < 1 AND lateral_friction <= 0.300,Threshold-only,<,25.0,<,1.0,<=,0.3,Lift Slip — Low Friction Surface,True,False,0.125
diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H05_C01_F03,object_lift_height_cm < 25 AND finger_contacts < 1 AND lateral_friction <= 0.315,Threshold-only,<,25.0,<,1.0,<=,0.315,Lift Slip — Low Friction Surface,True,False,0.12916666666666676
diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H05_C01_F04,object_lift_height_cm < 25 AND finger_contacts < 1 AND lateral_friction <= 0.330,Threshold-only,<,25.0,<,1.0,<=,0.33,Lift Slip — Low Friction Surface,True,False,0.1333333333333333
diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H05_C01_F05,object_lift_height_cm < 25 AND finger_contacts < 1 AND lateral_friction <= 0.400,Threshold-only,<,25.0,<,1.0,<=,0.4,Lift Slip — Low Friction Surface,True,False,0.15277777777777768
diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H05_C01_F06,object_lift_height_cm < 25 AND finger_contacts < 1 AND lateral_friction <= 0.500,Threshold-only,<,25.0,<,1.0,<=,0.5,Lift Slip — Low Friction Surface,True,False,0.13055555555555554
diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H05_C01_F07,object_lift_height_cm < 25 AND finger_contacts < 1 AND lateral_friction <= 1.000,Threshold-only,<,25.0,<,1.0,<=,1.0,Lift Slip — Low Friction Surface,True,False,0.08611111111111114
diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H05_C01_F08,object_lift_height_cm < 25 AND finger_contacts < 1 AND lateral_friction >= 0.315,Combined,<,25.0,<,1.0,>=,0.315,Lift Slip — Low Friction Surface,True,False,0.046388888888888924
diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H05_C01_F09,object_lift_height_cm < 25 AND finger_contacts < 1 AND lateral_friction >= 0.500,Combined,<,25.0,<,1.0,>=,0.5,Lift Slip — Low Friction Surface,True,False,0.04166666666666674
diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H05_C01_F10,object_lift_height_cm < 25 AND finger_contacts < 1 AND lateral_friction >= 1.000,Combined,<,25.0,<,1.0,>=,1.0,Lift Slip — Low Friction Surface,True,False,0.04166666666666674
diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H05_C02_F01,object_lift_height_cm < 25 AND finger_contacts < 2 AND lateral_friction <= 0.100,Threshold-only,<,25.0,<,2.0,<=,0.1,Lift Slip — Low Friction Surface,True,False,0.05483716475095779
diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H05_C02_F02,object_lift_height_cm < 25 AND finger_contacts < 2 AND lateral_friction <= 0.300,Threshold-only,<,25.0,<,2.0,<=,0.3,Lift Slip — Low Friction Surface,True,False,0.11039272030651337
diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H05_C02_F03,object_lift_height_cm < 25 AND finger_contacts < 2 AND lateral_friction <= 0.315,Threshold-only,<,25.0,<,2.0,<=,0.315,Lift Slip — Low Friction Surface,True,False,0.11455938697318002
